timestamp,consumption_kwh,voltage_v,current_a,frequency_hz,meter,day_of_week,is_weekend
2020-08-22,21.772,243.50789583333332,3.9604166666666667,49.38260416666667,BR49,5,1
2020-08-23,21.571,246.49566666666666,3.841395833333333,49.803937499999996,BR49,6,1
2020-08-24,17.007,235.60275000000001,3.11025,48.02920833333334,BR49,0,0
2020-08-25,22.749,240.19335416666667,4.132041666666667,49.68241666666667,BR49,1,0
2020-08-26,26.239,239.4068125,4.789874999999999,49.56977083333334,BR49,2,0
2020-08-27,19.37,223.88820833333332,3.7249166666666667,46.66772916666666,BR49,3,0
2020-08-28,19.056,240.04785416666667,3.5797916666666665,48.52125,BR49,4,0
2020-08-29,11.278,235.57997916666667,2.1341666666666668,47.280145833333336,BR49,5,1
2020-08-30,19.523,231.852,3.6077500000000002,46.68395833333333,BR49,6,1
2020-08-31,21.545,231.2775625,3.9745208333333335,47.27039583333333,BR49,0,0
2020-09-01,24.875,215.7326875,4.653895833333333,44.57958333333333,BR49,1,0
2020-09-02,22.3,236.181125,4.1075625,48.928250000000006,BR49,2,0
2020-09-03,22.488,239.88308333333333,4.1030625,49.675270833333336,BR49,3,0
2020-09-04,23.896,236.16820833333335,4.360645833333334,49.064125,BR49,4,0
2020-09-05,26.239,239.24983333333333,4.8293125,49.49197916666667,BR49,5,1
2020-09-06,23.436,243.88664583333332,4.217208333333334,50.01895833333333,BR49,6,1
2020-09-07,19.721,235.8053541666667,3.6927916666666665,49.27762499999999,BR49,0,0
2020-09-08,22.022,234.16372916666666,4.173125,49.141354166666666,BR49,1,0
2020-09-09,23.959,237.67754166666666,4.374020833333334,49.7965625,BR49,2,0
2020-09-10,21.211,235.41845833333335,3.9367916666666667,49.49602083333333,BR49,3,0
2020-09-11,23.339,233.35758333333334,4.3721875,49.182270833333334,BR49,4,0
2020-09-12,25.848,227.13939583333334,4.878041666666666,48.34135416666666,BR49,5,1
2020-09-13,22.325,234.27770833333335,4.186979166666666,49.18325,BR49,6,1
2020-09-14,0.0,,,,BR49,0,0
2020-09-15,0.0,,,,BR49,1,0
2020-09-16,0.0,,,,BR49,2,0
2020-09-17,30.889,228.82652083333332,5.7138125,48.1385,BR49,3,0
2020-09-18,34.469,219.34341666666666,6.420895833333334,46.56635416666666,BR49,4,0
2020-09-19,0.0,,,,BR49,5,1
2020-09-20,28.346,238.1646875,5.194166666666666,50.004979166666665,BR49,6,1
2020-09-21,28.966,229.25829166666665,5.435854166666667,48.64808333333334,BR49,0,0
2020-09-22,32.494,229.05427083333333,5.994375000000001,48.338791666666665,BR49,1,0
2020-09-23,22.734,227.92168750000002,4.212479166666666,47.290458333333326,BR49,2,0
2020-09-24,19.615,240.05666666666667,3.5842083333333337,48.93833333333334,BR49,3,0
2020-09-25,17.349,233.66056250000003,3.294375,48.121,BR49,4,0
2020-09-26,25.47,240.75416666666666,4.6230625000000005,49.37595833333333,BR49,5,1
2020-09-27,23.583000000000002,234.3066875,4.303770833333333,47.91789583333333,BR49,6,1
2020-09-28,21.099999999999998,234.7890416666667,3.8839375,48.210125,BR49,0,0
2020-09-29,19.171,240.01129166666666,3.5190625,48.74702083333333,BR49,1,0
2020-09-30,17.728,239.87981249999999,3.277,48.66052083333333,BR49,2,0
2020-10-01,19.0,243.0590625,3.5144375,49.192729166666666,BR49,3,0
2020-10-02,18.089,247.72941666666665,3.2580625,50.008125,BR49,4,0
2020-10-03,20.236,236.937375,3.7811666666666666,48.44589583333333,BR49,5,1
2020-10-04,18.828,245.30683333333334,3.4388750000000003,49.393625,BR49,6,1
2020-10-05,10.134,245.23066666666668,1.8786458333333333,49.68214583333334,BR49,0,0
2020-10-06,8.734,242.69481249999998,1.7036458333333333,49.592354166666674,BR49,1,0
2020-10-07,12.845,234.5955625,2.439583333333333,47.924479166666664,BR49,2,0
2020-10-08,16.627,246.95477083333333,3.1106458333333333,50.0036875,BR49,3,0
2020-10-09,7.766,242.51214583333334,1.5449166666666667,48.95822916666667,BR49,4,0
2020-10-10,7.779,242.50802083333335,1.5212708333333333,48.656,BR49,5,1
2020-10-11,9.514,248.70864583333332,1.7891666666666666,49.81741666666667,BR49,6,1
2020-10-12,9.957,241.83004166666666,1.8752708333333332,48.65995833333333,BR49,0,0
2020-10-13,8.393,247.69889583333332,1.5806875,49.91366666666667,BR49,1,0
2020-10-14,9.301,237.32364583333336,1.8115833333333333,47.510416666666664,BR49,2,0
2020-10-15,8.645,247.42420833333333,1.6652083333333332,49.79264583333334,BR49,3,0
2020-10-16,10.169,242.81429166666666,1.9124583333333334,48.94102083333333,BR49,4,0
2020-10-17,10.309,247.47160416666665,1.93475,49.46995833333334,BR49,5,1
2020-10-18,10.978,248.4923125,2.1368958333333334,49.16320833333334,BR49,6,1
2020-10-19,7.719,252.13762499999999,1.421375,49.99797916666667,BR49,0,0
2020-10-20,6.451,247.77779166666667,1.2375625,48.6385,BR49,1,0
2020-10-21,7.013,248.45954166666667,1.3221458333333334,49.0715625,BR49,2,0
2020-10-22,5.97,251.96518749999998,1.1705416666666666,49.69925,BR49,3,0
2020-10-23,7.461,251.51270833333334,1.4361458333333335,49.92214583333334,BR49,4,0
2020-10-24,6.5889999999999995,253.46039583333334,1.2707708333333334,50.00347916666667,BR49,5,1
2020-10-25,6.163,253.94372916666669,1.2181875,49.48308333333333,BR49,6,1
2020-10-26,5.223,242.77991666666668,1.0520208333333334,47.51579166666667,BR49,0,0
2020-10-27,6.547,254.04208333333332,1.2806041666666668,49.89541666666666,BR49,1,0
2020-10-28,5.24,251.03991666666667,1.0332916666666667,49.26766666666666,BR49,2,0
2020-10-29,5.17,250.24164583333334,0.9798333333333333,48.83825,BR49,3,0
2020-10-30,5.636,257.238625,1.0535208333333332,49.98339583333333,BR49,4,0
2020-10-31,5.234,232.0945416666667,0.9972708333333333,45.104749999999996,BR49,5,1
2020-11-01,5.468,256.7298333333333,1.0377708333333333,49.697312499999995,BR49,6,1
2020-11-02,5.5,244.8571041666667,1.0394999999999999,47.714000000000006,BR49,0,0
2020-11-03,5.285,257.69114583333334,0.9802291666666666,50.01552083333333,BR49,1,0
2020-11-04,4.707,255.1071458333333,0.8786666666666666,49.58258333333333,BR49,2,0
2020-11-05,5.348,253.89208333333332,1.019,49.272416666666665,BR49,3,0
2020-11-06,7.1,255.91054166666666,1.2774375,49.90625,BR49,4,0
2020-11-07,4.854,255.33279166666668,0.9268333333333333,49.582,BR49,5,1
2020-11-08,7.34,258.43152083333337,1.3206458333333333,50.0035,BR49,6,1
2020-11-09,6.33,252.38614583333336,1.1814791666666666,49.38310416666666,BR49,0,0
2020-11-10,6.466,253.95722916666668,1.23875,49.38752083333333,BR49,1,0
2020-11-11,6.511,232.610875,1.2304791666666666,45.21125,BR49,2,0
2020-11-12,7.8469999999999995,254.7306875,1.4228125,49.681604166666666,BR49,3,0
2020-11-13,6.214,254.68610416666667,1.1361875,49.493125,BR49,4,0
2020-11-14,7.352,258.916875,1.2850208333333333,49.994479166666665,BR49,5,1
2020-11-15,7.085,240.67429166666668,1.2970833333333334,45.91541666666667,BR49,6,1
2020-11-16,0.0,,,,BR49,0,0
2020-11-17,6.218,248.76370833333334,1.1283333333333334,48.126916666666666,BR49,1,0
2020-11-18,5.227,257.05058333333335,0.9533124999999999,49.8968125,BR49,2,0
2020-11-19,5.434,247.02704166666666,1.0136666666666667,47.91502083333333,BR49,3,0
2020-11-20,5.874,254.77439583333336,1.0570208333333333,49.5826875,BR49,4,0
2020-11-21,4.704,258.5888958333333,0.9094375,49.997749999999996,BR49,5,1
2020-11-22,6.351,258.803375,1.1971874999999998,49.989875,BR49,6,1
2020-11-23,5.342,247.8443125,1.0417291666666666,48.1115625,BR49,0,0
2020-11-24,5.457,251.89908333333332,1.0594166666666667,48.96010416666666,BR49,1,0
2020-11-25,6.234,255.24127083333332,1.1270625,49.488145833333334,BR49,2,0
2020-11-26,6.844,258.5640208333333,1.2328125,50.01014583333333,BR49,3,0
